cgpa,resume_score,placed
3.70472102791382,4.845229851910213,0
6.1825477153029595,3.689136395697724,0
4.625347161331479,7.474709381337565,1
0.366832028905979,2.5243694434402073,0
7.133495858845524,8.952068376871994,1
5.116774421156661,5.321134852653157,1
1.0717201133977605,4.474123668234546,0
5.326172664550231,2.4247050363472966,0
2.6924323094938094,3.7728416310462265,0
0.20071197777726368,3.220791655831783,0
2.1144800699654462,3.2749735217791462,0
1.1976213181925122,8.90527280739895,1
5.935924535540487,6.791023191444896,1
7.891712386073383,4.984421989290572,1
0.8692028808742369,5.371065418185478,0
5.868411180208791,7.4543947418433,1
4.316595462296794,1.2758030279556376,0
2.8377590579872445,3.630822963986351,0
6.459172413316012,5.707783046689119,1
3.5609672589784624,9.865152487929796,1
6.057748193568871,2.372267917359945,0
1.0178247262040374,1.5285913918433203,0
2.459577283845081,1.6068137325955567,0
1.8656702405130576,2.850951686938471,0
1.7337359529475482,8.967654246264251,1
0.8023374566164221,5.245113895702547,0
4.103968269896615,9.823786169086064,1
1.1203890216805235,3.9785559904574166,0
9.69470433275369,8.655071258939802,1
8.1707207094928,2.579028270449398,1
1.7088758739006582,6.68643219924431,0
9.293759891275858,5.567628930139298,1
5.7161268946989985,2.7997909366028417,0
7.694929331919369,1.8704374855752337,0
3.2367923640424365,4.254364386164168,0
5.07610378684455,2.4240973241508024,0
1.1483682473920354,6.1062004244163255,0
2.8863055324025577,5.812382214226123,0
1.5436271527420231,4.811401018548175,0
5.325894325515859,0.5182353682242691,0
3.366042781939206,1.3441467693897424,0
0.6337497047276774,9.899602323899453,1
3.2235384497472297,8.09874445854635,1
2.5464065476376385,6.8150272222392925,0
7.6022785988968655,5.956387406078443,1
4.715761885501584,4.118409141472686,0
3.4886826654299528,9.29529144247826,1
8.306194077877292,9.650269106665126,1
1.2429722348554473,7.308674752036443,0
9.383404568210379,1.8123306616566015,1
0.664962673667775,7.4112064929005905,0
5.744731131799119,8.41828776758272,1
1.397723766262895,7.952673118598902,0
2.0162732004774453,1.636559428657045,0
1.6426579793099294,8.14574720231382,0
6.651972206962001,5.230654247691193,1
3.5883048412350247,8.772005408131083,1
3.924451074226354,8.16599439471577,1
4.391349085702184,3.769444294249076,0
4.626797856696064,3.0137787416414206,0
7.476093801762511,5.027203900924792,1
2.322126951468173,8.995745732745684,1
3.8389122137321143,5.435528611139886,0
9.06472110964547,6.242379959139921,1
1.1689804070836407,9.398321236134752,1
6.277080530714178,3.3490561465708613,0
1.3927207266338726,7.9402518927029595,0
6.200727559285135,5.334610919763215,1
8.938925830509577,7.885972112245307,1
1.5167487973275118,3.1172206779554825,0
2.4848913981446574,7.43946292572677,0
0.3353243473577938,5.698896848713165,0
7.624586857406905,8.767656367617494,1
3.4208174871590744,8.212573046720129,1
1.1063173695520723,8.464522917345182,0
1.2748866233198242,3.9728729056036727,0
7.972953657795536,1.4991742734877378,0
2.2925139523264146,7.222525683930662,0
7.200365365460744,6.411476328852973,1
6.939484444671001,5.427244433475962,1
2.5179905890695276,3.4569599350391944,0
1.8159771680142567,9.084505613336283,1
5.833917947661204,4.008514167636399,0
4.620058036441327,9.472833396118153,1
1.533514031160802,5.862298320167972,0
5.05888678884466,6.1145423543464785,1
0.18110183820840509,8.721239089441514,0
9.321182824836123,5.65133183589209,1
6.966508238768922,9.224993811772958,1
7.072386343133986,1.5253904291426135,0
5.762883601668132,6.067150463828559,1
4.24130671302386,7.3644423562472285,1
9.343670147690148,9.255685129067764,1
4.508393714041321,1.1323804584075525,0
9.848411989623346,8.388980864459342,1
1.2466268120326685,9.208418826173723,1
8.698963620621283,5.188380571260721,1
5.912754357449293,3.9900270387013026,0
0.5476163882203133,3.3519724164590095,0
8.028534485980114,0.04632023004602859,0
3.334991716911442,3.9816869359094333,0
5.373956029379229,9.198556164127606,1
3.4634599436596125,3.469532018962277,0
7.3750124810974835,4.522179408898071,1
2.2460482293998196,4.524395161326934,0
1.4085702037979986,1.763869865062233,0
4.983677727394797,4.189254495045479,0
9.148459010681,3.623938991166331,1
5.805883502780435,6.322642879195303,1
0.13094456588333636,6.635373720167106,0
1.7803596686975143,9.610703174694551,1
1.4866272775311296,4.146241237270237,0
0.8534966807864386,9.968742518459473,1
5.021950103312426,5.953850173200438,1
0.6707647738842748,7.499604703991778,0
2.0990559309558576,8.980542894407137,1
2.0513964048200717,1.9068772066366657,0
0.3654966784809488,4.720669451099992,0
5.648411332626164,0.6570863942835237,0
7.755276166950106,4.532888347480276,1
5.243902693275801,4.407627469382281,0
4.00763060875326,5.596403313082179,0
1.552402459307125,1.8192813049527112,0
8.617856210135173,9.461154621336327,1
3.7330931627975295,2.707446731435538,0
6.439995432390157,4.087341710980964,1
0.2538635566034486,1.5615259736619036,0
7.159722288473976,6.589239419101514,1
0.2709599250348349,2.219721619329494,0
2.310747965880714,6.718927435987284,0
0.19710537754364155,1.0410858198457384,0
7.999160853731894,1.7854466205433361,0
6.527461078518747,2.381827810467265,0
0.9944139275934516,2.4317219099945406,0
7.2226693185565916,8.556964681062858,1
8.302198645669916,3.9718352961845484,1
6.680851365706461,2.0498429541582097,0
2.9314773026101326,8.963358185211197,1
0.13001923510736035,0.8550853085446808,0
2.078862551460273,0.26532203873819715,0
1.8143543508979731,5.830415609696922,0
4.214245505924979,8.926717110769749,1
8.17443561738441,3.4181735169787597,1
2.594234334312925,3.7969240816726693,0
5.902949425148077,2.6806364082287626,0
6.24148907849134,4.0941165219124045,1
5.520471808519803,4.361265291353167,0
2.9446575954191765,9.484533069621566,1
7.636057941597608,1.4011317576645255,0
8.684679758979128,4.874311982495136,1
8.945522268940914,7.998552559473152,1
4.252135044692334,0.22469308320117398,0
2.686773593849461,5.416342146608669,0
6.334782198261473,2.578876854332023,0
1.3935607407282413,8.34930236799299,0
9.84402180703552,5.256901823026858,1
1.716792858483035,2.7230732651936895,0
0.18390676547466733,9.14298806560499,0
1.1775108289014113,5.765164755142536,0
2.74055220687206,5.541780025157934,0
6.514203883518642,8.297418037072017,1
2.064212717606032,0.10995828658480478,0
1.3688563006880727,9.00018641848105,1
8.738900775625153,5.974131021703083,1
6.005168604336534,6.650366745462555,1
1.753712786234496,9.144119459249598,1
4.187705248920731,3.8313852824949746,0
5.189177052828375,0.46965966775055046,0
1.662833687560794,7.380336164263705,0
0.8279866792512647,6.031521094663882,0
2.4534910968132095,3.8929561404197655,0
2.8869373677069987,3.5567271646494913,0
7.1904590518424545,2.9712171562317504,1
5.664046402968972,4.760504021990997,1
6.636711653626481,9.36829739324758,1
7.325720972102503,2.149403785907568,0
0.3118313506128467,2.622640442998251,0
5.9507793070025485,0.5142581348425035,0
4.963662472012364,5.968428489168892,1
3.3424389081696084,7.7091220374582194,1
1.065982531337718,0.7513778173580876,0
7.281887562036033,4.954913162061985,1
6.88402396427736,4.348273386037462,1
2.464020332391068,8.191023176741997,1
7.994158789689792,6.946964708544268,1
2.7214513722996267,5.902306668690871,0
3.6097389694002677,0.9158207332663415,0
9.173135754622429,1.368186309189614,1
9.502373538208024,4.460057729579558,1
1.8513292883861965,5.419009473783581,0
8.729458358764083,7.322248864095612,1
8.065611478614498,6.587833667107174,1
6.922765645178525,8.491956515653193,1
2.4966800885918596,4.894249636431405,0
2.2120944181960223,9.87668007996647,1
9.440593396866133,0.394268113685059,0
7.055751725156885,9.252483174156659,1
1.8057534512733353,5.679452305526294,0
9.154882975880419,0.3394597858579884,0
6.974202672468399,2.9734900737255074,0
9.243961953765304,9.710582451653679,1
9.442664891134338,4.742142166574638,1
8.620426509893134,8.445493985350703,1
3.1910047324325563,8.289154741506774,1
0.3700763471549262,5.96269878482053,0
2.3000883728770303,1.205668857772788,0
0.7695320162920916,6.962887758781397,0
3.3987496376806616,7.247667715287615,1
0.6535634079894237,3.152903378306103,0
5.394912923753372,7.907231648389636,1
3.187525029320699,6.2589137643700905,0
8.85977748236187,6.158631881823045,1
2.329594747536338,0.2440078155653802,0
8.700988739009299,0.21269410850387138,0
8.747016726841995,5.28937134027212,1
9.390676985128962,7.987832357736654,1
9.979341105333376,3.5071181545171015,1
7.671882889311269,4.019309136092422,1
4.798756203039089,6.275054632183701,1
8.736771141863388,9.840834691992951,1
7.682734138645182,4.177667821673338,1
4.213570022770702,7.375823015888915,1
2.3877714576830233,1.1047411313139466,0
3.546221576407765,2.8723899165408175,0
2.963081204559901,2.3360775104990994,0
0.42093189636361883,0.1787393473341381,0
9.877223897360315,4.277731337358624,1
3.8432664715968166,6.796472826930699,1
2.1825388786506417,9.499611839502254,1
7.863450144155521,0.8941100231225951,0
4.175807757849284,8.791183075621646,1
9.447320222914103,4.674015112498697,1
6.134113892107077,1.6703394609207523,0
9.911686261369766,2.3167170138344337,1
9.427317741351256,6.496466489923685,1
6.077367948788591,5.126885110165086,1
2.3066981171775867,1.7652803200550826,0
2.2048620907017535,1.8643826214425452,0
7.795844735667533,3.501252591667301,1
0.5784267656339637,9.691026301408113,1
8.837858849634257,9.27752283195213,1
9.949078226464353,1.738952492194873,1
3.9624201890265875,7.582384757040913,1
6.960206180537922,1.5389590633985506,0
8.158331249906178,2.2444057183666066,1
2.2381761482262306,5.3697442289341355,0
5.929399348417031,5.8008620783781115,1
0.9148683739775487,8.774608626303804,0
2.6560004258870604,1.2951492128280417,0
8.887480798689772,9.556514982297534,1
8.621276172654506,8.09516074724878,1
6.552419806390217,5.5085737060913935,1
0.8698675991141014,4.084532130706987,0
3.72688517012314,2.5975378376032623,0
7.234201136885849,4.9587573507877085,1
0.8104621590764793,2.2018320194981134,0
6.832587636595959,0.7613085949030018,0
8.512069140487688,4.951465270139743,1
4.80586577326648,5.924077846595176,1
8.246809659251491,3.4780920790219305,1
6.780161525590636,5.657319639957911,1
2.6702827016942132,8.78629986355158,1
7.974260216069281,6.584518346584255,1
8.505817290942419,8.672942009598025,1
7.083629767150348,8.37013328363672,1
6.974714616692836,6.801407717603004,1
6.186113782151843,7.527166395576412,1
1.586051052930737,8.808707591989284,1
8.71843527745232,0.29247283034559146,0
8.258167505647627,1.288698674734452,0
3.351188542591419,7.435082562916078,1
1.607598960483082,8.179670241190621,0
8.32134177957742,5.074677337608362,1
0.0638587171683358,2.870381331749128,0
6.169269183757422,9.811861780274235,1
6.3181352701666835,2.5980358106415977,0
6.340057030996114,5.3998537971585545,1
7.798453951511436,1.069806388269584,0
7.61027902502028,5.412665786761103,1
9.629920038589946,3.418721660386861,1
6.326218931339481,9.320281055100175,1
1.0250972799067926,9.372284872364512,1
6.878857223008134,0.678370591051719,0
3.0096356694681625,7.081720886452816,1
0.673506014687717,5.8217046017627325,0
3.4588305695295674,6.209155177674771,0
0.4574203381251285,8.715368061523762,0
9.734889691773969,9.688778552856915,1
7.496518317429247,1.3008624013063197,0
7.582631959290226,0.2458691645880151,0
0.22123551528997254,3.2361021914954122,0
4.886431904046658,7.704074178077932,1
6.832953766065052,4.459027063767484,1
2.736266662816659,9.971245001577111,1
4.261813022359729,4.513870243296755,0
1.6362382119166918,7.948095487499294,0
6.936822257814886,2.207696127887604,0
0.823810456158427,6.804993020747131,0
6.545112142811353,2.7325952699820935,0
9.508635622504103,1.5105789178090023,1
4.323348010426019,9.436159201675988,1
4.197273169261223,6.385259476640855,1
3.9759439796279428,2.7421520234867005,0
9.839776479598282,4.09334006315043,1
8.940992036791345,2.299546058910862,1
2.131047040250833,0.3113408288451136,0
6.5166682537588505,3.6852634372376114,1
8.64358249839637,4.732099066915572,1
9.681934279147217,1.8552551570312115,1
8.686231679556109,7.765968527917417,1
7.70921844644052,8.447832281168877,1
7.610239909429989,6.262203216314154,1
1.3124487768238757,0.32526179491251916,0
9.208478478156868,6.166503145207381,1
7.965372909761763,4.815223515125501,1
1.1730818896239448,1.2518579220255044,0
6.855652872289713,4.303058948994627,1
2.005247267003367,4.915945467414369,0
0.6420893707513409,5.819714019143988,0
2.6899340443509767,7.975591006371881,1
3.1036195892357377,4.552201490818012,0
0.11620539908100636,0.7244688779455888,0
3.924935564066848,4.799388347171235,0
6.000205481193037,2.9166257870930323,0
6.949818861265426,8.601223971892045,1
7.7985098889334985,0.39618825348357145,0
4.805069472578289,1.0493017841817487,0
2.4204501586252745,9.866625932671464,1
1.4249554290151323,4.988881534513561,0
6.181557343181191,7.024649705441039,1
5.5964868348691414,0.09770847419183659,0
3.2646130824399187,5.1771164338471145,0
0.8786649914483335,3.5062693120918076,0
0.33203108791366565,0.7857849715502074,0
3.9692327620159604,1.3271575404306035,0
5.675408482615581,6.894649691372657,1
8.005866991090828,2.0015024424481007,1
1.6748258225906976,1.0456784033440025,0
6.364302495436367,7.064757264869011,1
0.3158614482564204,9.362122462436899,0
0.5197128365147241,5.412963353010705,0
7.090605194509164,8.709691237460856,1
7.140869321324278,8.017280830697919,1
3.3945019254280604,8.148251137465122,1
0.8011484638467514,8.948166560605276,0
5.475923761537363,8.172977699624937,1
4.523182845183001,6.4357769519652495,1
5.264026609361132,7.315895217553319,1
0.8162998203058958,0.603520839905638,0
2.4710323401014644,1.5954468011318834,0
8.717835665922017,2.192139873580443,1
9.758652558191313,3.3689579177110685,1
1.8211791568869928,7.896985071424791,0
6.587077755008761,4.98195716453139,1
5.553635509376313,7.192017782722639,1
2.2845474133129873,9.963339160567418,1
9.747931621467831,6.503256863469369,1
1.9954245092914513,6.802282424312914,0
0.7219840897917584,0.30652502205806065,0
2.576828885112137,4.626229567393163,0
8.682725054083805,7.271690697663081,1
7.42706521199981,4.2549333444807536,1
3.4593499254696294,3.7103876298460268,0
9.876495637360579,0.4010919141248248,1
8.670314961224486,5.786754085723934,1
4.386154191895905,7.252576604151365,1
4.866689414247029,8.734232380816605,1
9.007018640112586,4.217209268734554,1
2.768277972350516,5.923503285933622,0
9.12363345616691,2.106621890056666,1
6.229665835634828,6.3156022009252055,1
7.33113022415281,1.315676851272598,0
7.158249646820885,9.09032520665641,1
1.7968310887024197,2.3754332492387764,0
9.713950940416396,1.8097695270948977,1
8.543850933695792,4.922778564480348,1
2.4723107440317706,8.707499012725114,1
4.453052550026655,5.148173539296902,0
3.5923336939976567,5.9295085143492745,0
1.6352387258502277,3.910815366517607,0
9.694123223352875,2.5813343270112754,1
6.567366645412922,3.251900642246949,0
7.734731256866007,1.3087366071834983,0
9.698210450785448,4.5378954138363925,1
2.3605046334646396,0.7349674733001266,0
1.6975790508754074,5.197739485560176,0
3.3700317643128628,8.288833658826094,1
4.308875236618059,2.487142725876299,0
6.171449866040301,7.067772168854458,1
1.6704190790094986,1.6761921628831766,0
0.3667142693354297,7.364020150656405,0
6.638045276218051,4.746308757498139,1
8.441704489691972,8.056701529500533,1
5.853543643967521,8.682712805132587,1
2.0584121003676827,1.1191961939772788,0
2.697496115169896,0.5708685608931485,0
5.31169528001032,9.366056922949614,1
0.39343540668509647,1.221099140100268,0
4.521990282834353,9.33875017527905,1
3.161561049767505,5.072348086883924,0
0.41572859050392097,1.4834320096208886,0
9.86630122958847,9.651186964360456,1
0.04939980934409616,9.51811785423239,0
6.391199378155004,8.679182945200221,1
4.547398556338591,5.155960285792503,0
4.888465802569202,6.668642575461043,1
1.396512547563129,0.2997358987267795,0
3.079299415911909,7.0468076273664675,1
2.0185345212294834,6.734324333249173,0
9.699120461072704,0.9390071578941839,1
6.726021182251262,4.437502193045711,1
8.681422543775053,1.771497894473859,1
6.926259522261645,8.381152896481103,1
9.446142194740233,6.832480282896459,1
4.971747640084273,6.178472402012138,1
8.689049844787181,5.706097466388297,1
0.3038705969683686,9.309486955069778,0
6.895267510315612,6.765133857772465,1
2.1567515239771717,6.5888547023265716,0
3.938644056541585,6.512329770414921,1
1.0659303030799072,6.5784530460303605,0
9.994137257706665,0.4821203886055603,1
9.771741842213173,4.069079607228706,1
8.707534503372592,7.823854840582735,1
5.6701626098666775,7.384492092513265,1
8.78515561301348,4.0414032165103295,1
3.270331615632387,6.675933855635847,0
8.078459419412585,7.622851347766158,1
7.978136488586345,4.35583314812933,1
8.178342161750216,1.2020905537060844,0
5.444890979608496,0.057586604981215705,0
3.2458582990027027,3.664615348713979,0
3.961726916092554,6.954672066898622,1
3.885581012703457,4.486936226225307,0
2.375441308743275,3.732517916293401,0
2.2726962726315145,0.7319592376844364,0
